recording,monkey,day,outer_fold,family,status,p,m,tau,mean_nmse,se_nmse,best_mean_nmse,one_se_threshold,boundary,rank,condition,condition_original,fit_status
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,4,ar,ok,19,0,1,0.0027886309017821,0.000188455644591,0.0027783489520387,0.0029684373584696,False,20,144307494.26665315,144530430.8746998,ok
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,4,embedding,ok,0,9,1,0.0075581767363151,0.0006273920234898,0.0075581767363151,0.008185568759805,True,10,12485271.83175911,12490282.656727277,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,0,ar,ok,18,0,1,0.0021984897639305,0.0001245922656005,0.0020914068996428,0.0022146832196315,False,19,137118740.40535694,137414535.48737636,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,0,embedding,ok,0,9,1,0.0074977099538162,0.0004467588145361,0.0074977099538162,0.0079444687683524,True,10,10085724.371319838,10098394.534926867,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,1,ar,ok,19,0,1,0.0020487856078957,2.370688339763351e-05,0.0020487856078957,0.0020724924912933,False,20,137264736.78433025,137602516.13335642,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,1,embedding,ok,0,9,1,0.0073120729069489,0.0001316546796401,0.0073120729069489,0.0074437275865891,True,10,10280331.489288276,10291856.922966292,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,2,ar,ok,19,0,1,0.0021033454971803,7.103322623532814e-05,0.0021033454971803,0.0021743787234156,False,20,139276464.1566784,139626957.15755066,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,2,embedding,ok,0,9,1,0.007533429122839,0.0004060666672845,0.007533429122839,0.0079394957901236,True,10,10077912.25851364,10092260.387590218,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,3,ar,ok,19,0,1,0.0020505409003325,2.9394566278037e-05,0.002049738059038,0.0020817538067616,False,20,137234664.56090868,137422076.47549534,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,3,embedding,ok,0,9,1,0.0073644927856617,8.275887750788212e-05,0.0073644927856617,0.0074472516631696,True,10,10250960.850981832,10262473.37602145,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,4,ar,ok,19,0,1,0.0020431789182211,3.924757843751895e-05,0.0020431789182211,0.0020824264966586,False,20,138751145.6615277,138996313.0562523,ok
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,4,embedding,ok,0,9,1,0.0073973071845254,0.0001082188564973,0.0073973071845254,0.0075055260410228,True,10,10253504.702180712,10262846.961349713,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,0,ar,ok,19,0,1,0.002051126815531,6.266969539297434e-05,0.002051126815531,0.0021137965109239,False,20,128138931.54895616,128999399.90893616,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,0,embedding,ok,0,9,1,0.0078830461972723,0.0002526493694711,0.0078830461972723,0.0081356955667435,True,10,8563245.322105726,8574776.236417143,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,1,ar,ok,19,0,1,0.0020695229443908,3.672850638583759e-05,0.0020695229443908,0.0021062514507767,False,20,126096920.6637736,126667602.3697822,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,1,embedding,ok,0,9,1,0.0078838833548158,0.0002174782978386,0.0078838833548158,0.0081013616526544,True,10,8502623.488825148,8518855.432713429,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,2,ar,ok,19,0,1,0.0020457960515989,1.7438508917996593e-05,0.0020457960515989,0.0020632345605169,False,20,129220276.45640358,130006830.53911802,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,2,embedding,ok,0,9,1,0.0079818393278184,0.0001170096891131,0.0079818393278184,0.0080988490169316,True,10,8555653.564068524,8569106.844648974,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,3,ar,ok,19,0,1,0.0019918600768777,5.227615586316968e-05,0.0019918600768777,0.0020441362327408,False,20,129740128.92818226,130267080.99234906,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,3,embedding,ok,0,9,1,0.0076557311974542,7.037245093743401e-05,0.0076557311974542,0.0077261036483916,True,10,8714708.205353808,8725650.320338244,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,4,ar,ok,19,0,1,0.002060849145204,2.416398860391897e-05,0.002060849145204,0.0020850131338079,False,20,128185923.64860512,128694286.9346061,ok
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,4,embedding,ok,0,9,1,0.0078643074362178,0.0001531500780888,0.0078643074362178,0.0080174575143067,True,10,8515073.071640862,8523584.658237081,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,0,ar,ok,14,0,1,0.0026566251099302,9.402035651675072e-05,0.0026024875597552,0.002693653599783,False,15,130149423.55668524,130217719.0506222,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,0,embedding,ok,0,9,1,0.0034457150873284,0.0001411340094108,0.0034457150873284,0.0035868490967392,True,10,30105466.980292942,30111042.461066045,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,1,ar,ok,19,0,1,0.0024981743641766,2.086198484116469e-05,0.0024959181407337,0.002518845063254,False,20,141103470.23251116,141291430.57388088,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,1,embedding,ok,0,9,1,0.0033057727631231,3.30440026331909e-05,0.0033057727631231,0.0033388167657563,True,10,30804211.60151606,30804305.13035829,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,2,ar,ok,14,0,1,0.0026490760745871,6.942730020051164e-05,0.0025906737553008,0.0026613021243253,False,15,126373197.63710386,126442936.937471,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,2,embedding,ok,0,9,1,0.0034173344009097,9.495877083980852e-05,0.0034173344009097,0.0035122931717495,True,10,30333671.342938047,30332846.60139361,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,3,ar,ok,14,0,1,0.0026992738775629,0.0001194157554988,0.002643889323669,0.0027576331474923,False,15,129552958.59031148,129549136.87566204,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,3,embedding,ok,0,9,1,0.0035050010003365,0.0001645588323659,0.0035050010003365,0.0036695598327025,True,10,30219849.98907224,30213342.247114744,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,4,ar,ok,14,0,1,0.0027021882966227,6.522943723042039e-05,0.0026478125740617,0.0027134906369129,False,15,128199063.03272074,128205941.34348004,ok
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,4,embedding,ok,0,9,1,0.0034906823197803,7.983561955410803e-05,0.0034906823197803,0.0035705179393344,True,10,30213026.96201013,30203194.676087905,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,0,ar,ok,15,0,1,0.0010413826428094,4.484653736030782e-05,0.0010292691768462,0.0010744361200228,False,16,145128645.4010414,145119588.09486136,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,0,embedding,ok,0,9,1,0.0015899897009699,7.029830015225565e-05,0.0015899897009699,0.0016602880011221,True,10,45662834.40131135,45657772.75780833,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,1,ar,ok,15,0,1,0.001030170781064,1.287952612725925e-05,0.0010181069370815,0.0010308404392844,False,16,144681982.8658077,144642006.4234422,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,1,embedding,ok,0,9,1,0.0015710090441258,2.3352061793559103e-05,0.0015710090441258,0.0015943611059194,True,10,46979504.88139438,46973494.16070212,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,2,ar,ok,15,0,1,0.0010389978583148,6.45570813882636e-05,0.0010262100540607,0.001088965510053,False,16,146265136.09121907,146236920.1363643,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,2,embedding,ok,0,9,1,0.0015768959781929,0.0001007796758927,0.0015768959781929,0.0016776756540857,True,10,47007155.97099143,47006861.20599581,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,3,ar,ok,15,0,1,0.0009897047284438,4.997055130096437e-05,0.0009789113440117,0.0010310770211242,False,16,144834872.8062912,144845120.7612105,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,3,embedding,ok,0,9,1,0.0015155842692058,7.303946989694922e-05,0.0015155842692058,0.0015886237391028,True,10,46859606.30864807,46864757.30956368,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,4,ar,ok,15,0,1,0.0010566206146877,9.211419881912108e-05,0.0010465296469284,0.0011421418473617,False,16,146474717.79217678,146449092.68828106,ok
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,4,embedding,ok,0,9,1,0.0016095102193805,0.0001362615565832,0.0016095102193805,0.0017457717759637,True,10,46188426.502319895,46179721.44143418,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,0,ar,ok,14,0,1,0.002830146786988,0.0001250538211529,0.0027528188607201,0.0028693314148485,False,15,132856923.35958987,132984644.5419769,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,0,embedding,ok,0,9,1,0.0038378736718656,0.000175071514737,0.0038378736718656,0.0040129451866026,True,10,27879032.450782064,27897197.68230496,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,1,ar,ok,19,0,1,0.0027732933478555,4.7477099421571485e-06,0.0027732933478555,0.0027780410577977,False,20,140926357.91463786,141126459.75274965,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,1,embedding,ok,0,9,1,0.0038543329051769,3.753327804732725e-05,0.0038543329051769,0.0038918661832242,True,10,27574787.278758846,27597153.4225078,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,2,ar,ok,19,0,1,0.0027568731018177,2.284349840205065e-05,0.0027568731018177,0.0027797166002197,False,20,143297201.22991484,143384643.07654786,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,2,embedding,ok,0,9,1,0.0038757492090263,4.687854335334113e-05,0.0038757492090263,0.0039226277523796,True,10,27446283.28345788,27457860.15131358,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,3,ar,ok,14,0,1,0.0028048787729507,8.50086465987567e-05,0.0027197444112085,0.0028066266429144,False,15,130535877.5213723,130647192.10932136,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,3,embedding,ok,0,9,1,0.0038214363924732,0.0001626675808186,0.0038214363924732,0.0039841039732918,True,10,27854679.49798328,27867233.075922616,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,4,ar,ok,14,0,1,0.00283642505376,0.0001315171757575,0.0027589685187456,0.0028875888142985,False,15,130390397.68846534,130465854.85249956,ok
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,4,embedding,ok,0,9,1,0.0038467636570267,0.000153250013262,0.0038467636570267,0.0040000136702888,True,10,27651460.38116515,27659850.75939406,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,0,ar,ok,15,0,1,0.0009438978209732,0.0001027712903322,0.0009241784328242,0.0010264736373856,False,16,146631456.2101087,146737466.27225474,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,0,embedding,ok,0,9,1,0.0013955736064858,0.0001407838878333,0.0013955736064858,0.0015363574943192,True,10,50919510.39517048,50933505.48980854,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,1,ar,ok,13,0,1,0.000998530158493,0.0001412033217749,0.0008961021880848,0.0010250690328745,False,14,136682497.27568117,136687565.35330713,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,1,embedding,ok,0,9,1,0.0013475525117161,0.000195485339426,0.0013475525117161,0.0015430378511422,True,10,51971142.7931474,51981781.59905621,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,2,ar,ok,13,0,1,0.0010597311192691,0.0001361179518619,0.0009535809377142,0.0010717597683829,False,14,134413575.2489158,134664773.24468932,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,2,embedding,ok,0,9,1,0.0014347468294199,0.0001764443184094,0.0014347468294199,0.0016111911478294,True,10,49649342.65950602,49720637.00728512,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,3,ar,ok,15,0,1,0.0009166908898051,6.320748536683469e-05,0.0008947977138881,0.0009524280165627,False,16,146742998.97906265,146793987.93009794,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,3,embedding,ok,0,9,1,0.0013408400648364,0.0001126603080215,0.0013408400648364,0.0014535003728579,True,10,53330659.12134869,53344300.02508463,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,4,ar,ok,15,0,1,0.0009322478956571,9.191251275810123e-05,0.000916950394019,0.0010047963465872,False,16,146841885.5230975,147086289.92754766,ok
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,4,embedding,ok,0,9,1,0.0013583875154588,0.0001325390409003,0.0013583875154588,0.0014909265563591,True,10,51741903.76546834,51761338.23959821,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,0,ar,ok,15,0,1,0.0026673285194026,9.241399246818563e-05,0.0025893332255129,0.0026818414095257,False,16,127252114.8315094,127303545.1501188,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,0,embedding,ok,0,9,1,0.0039243421412637,0.0001706600829691,0.0039243421412637,0.0040950022242328,True,10,26263317.41667854,26267454.246392984,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,1,ar,ok,16,0,1,0.0026790979011473,3.747430723303676e-05,0.0026472924293596,0.0026825985305242,False,17,129985413.10220487,130166440.69837806,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,1,embedding,ok,0,9,1,0.0040180408770409,3.777583969728578e-05,0.0040180408770409,0.0040558167167382,True,10,25754349.241626445,25780478.678250507,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,2,ar,ok,19,0,1,0.002647808806997,3.109849553061313e-05,0.002647808806997,0.0026789073025277,False,20,135730847.2517043,135795724.06433594,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,2,embedding,ok,0,9,1,0.0040363903503385,5.43932247166878e-05,0.0040363903503385,0.0040907835750552,True,10,25916003.23785923,25918733.42068305,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,3,ar,ok,16,0,1,0.0026160732801315,5.87719579184127e-05,0.0025861256642281,0.0026448027914836,False,17,130427579.1400374,130534648.74605192,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,3,embedding,ok,0,9,1,0.0038970162771673,9.771798440295356e-05,0.0038970162771673,0.0039947342615703,True,10,26335344.31446532,26342964.57127657,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,4,ar,ok,16,0,1,0.0026531680607768,4.247705491901206e-05,0.0026196875084302,0.0026623011472864,False,17,128963011.17687269,129096395.55577084,ok
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,4,embedding,ok,0,9,1,0.0039728381532369,9.889443904837392e-05,0.0039728381532369,0.0040717325922853,True,10,25890398.56582677,25904348.025171403,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,0,ar,ok,19,0,1,0.0034127305206989,0.0001099694680177,0.0034127305206989,0.0035226999887167,False,20,128007306.44173212,128103918.05540437,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,0,embedding,ok,0,9,1,0.0059535100892773,0.000209020237759,0.0059535100892773,0.0061625303270363,True,10,18329814.214642644,18332321.47615086,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,1,ar,ok,19,0,1,0.0034810392769231,0.0001253295132089,0.0034810392769231,0.0036063687901321,False,20,129993998.648042,130083995.00273554,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,1,embedding,ok,0,9,1,0.0061153016967909,0.000251872127187,0.0061153016967909,0.0063671738239779,True,10,18144121.556177136,18148070.259256884,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,2,ar,ok,19,0,1,0.0035133430158117,0.0001045706061188,0.0035133430158117,0.0036179136219305,False,20,129152643.18737516,129265728.25961688,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,2,embedding,ok,0,9,1,0.0061571606966383,0.0001860873370742,0.0061571606966383,0.0063432480337126,True,10,18139997.65820827,18144220.032777715,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,3,ar,ok,19,0,1,0.0034901119307164,0.0001101139812313,0.0034901119307164,0.0036002259119478,False,20,129041535.67330085,129160096.31910904,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,3,embedding,ok,0,9,1,0.0060949624626983,0.000224611743595,0.0060949624626983,0.0063195742062933,True,10,18133049.02068583,18139343.37301392,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,4,ar,ok,19,0,1,0.0033878521714619,9.317062458261092e-05,0.0033878521714619,0.0034810227960445,False,20,128135041.82939848,128333412.45311698,ok
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,4,embedding,ok,0,9,1,0.0059243287288257,6.22529000363832e-05,0.0059243287288257,0.0059865816288621,True,10,18565930.82985068,18571536.81823616,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,0,ar,ok,19,0,1,0.0030004076739416,8.85949262543062e-05,0.0030004076739416,0.0030890026001959,False,20,137661579.8847321,137843317.7842694,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,0,embedding,ok,0,9,1,0.0070741682007998,0.000194488935556,0.0070741682007998,0.0072686571363558,True,10,15708310.517089782,15706329.750865726,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,1,ar,ok,19,0,1,0.0030160181258612,0.0001312672336171,0.0030160181258612,0.0031472853594784,False,20,136690676.35342336,136827221.20921105,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,1,embedding,ok,0,9,1,0.0070777689448218,0.0003872202976918,0.0070777689448218,0.0074649892425136,True,10,15414522.99334567,15413882.215374691,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,2,ar,ok,19,0,1,0.0029994110230903,5.543367614084118e-05,0.0029994110230903,0.0030548446992311,False,20,138138329.29293498,138223178.91205168,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,2,embedding,ok,0,9,1,0.007069426031942,0.0002408808167122,0.007069426031942,0.0073103068486543,True,10,15699488.605910685,15698613.771906234,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,3,ar,ok,19,0,1,0.0029877022982257,0.0001618541842107,0.0029877022982257,0.0031495564824364,False,20,137151316.3879298,137316855.9827205,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,3,embedding,ok,0,9,1,0.0069884708494238,0.000394761360055,0.0069884708494238,0.0073832322094788,True,10,15796462.938141752,15793231.140977375,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,4,ar,ok,19,0,1,0.0029901218876712,4.4568579076141385e-05,0.0029901218876712,0.0030346904667474,False,20,137300124.03627917,137555064.76121563,ok
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,4,embedding,ok,0,9,1,0.0069796886494141,0.0001040019600373,0.0069796886494141,0.0070836906094515,True,10,15837824.12500082,15835392.56153923,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,0,ar,ok,14,0,1,0.0037841189534852,0.0001651215034426,0.0036303136839525,0.0037911289927251,False,15,129939495.3554198,130072964.994101,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,0,embedding,ok,0,9,1,0.0057120406264374,0.000277316927131,0.0057120406264374,0.0059893575535685,True,10,20778330.02894736,20782749.77511912,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,1,ar,ok,14,0,1,0.0038768597850656,0.0002743300526184,0.003697928072368,0.0039439376466504,False,15,131415455.02941248,131597165.44323686,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,1,embedding,ok,0,9,1,0.0059029884433985,0.0004572426051625,0.0059029884433985,0.0063602310485611,True,10,20392214.56492622,20400066.845677093,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,2,ar,ok,19,0,1,0.003788627852697,9.825823166743303e-05,0.003788627852697,0.0038868860843644,False,20,141930707.10634965,142163077.19299257,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,2,embedding,ok,0,9,1,0.0059689630015114,0.0001634684896452,0.0059689630015114,0.0061324314911567,True,10,20361250.059149597,20370016.48894453,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,3,ar,ok,19,0,1,0.0038550580063723,8.889017876522412e-05,0.0038550580063723,0.0039439481851375,False,20,142650513.26345706,142855895.79320127,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,3,embedding,ok,0,9,1,0.0061030383149151,0.0001808671558151,0.0061030383149151,0.0062839054707302,True,10,19931521.622527253,19937743.747771863,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,4,ar,ok,19,0,1,0.0037203010873725,9.300406262789592e-05,0.0037203010873725,0.0038133051500004,False,20,143058492.60267037,143256661.44580886,ok
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,4,embedding,ok,0,9,1,0.0059091620790328,0.0001563400837971,0.0059091620790328,0.00606550216283,True,10,20129346.206320453,20137605.95909612,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,0,ar,ok,16,0,1,0.0028433770732963,0.0001607470027603,0.0027079371367922,0.0028623767773035,False,17,129141125.5395782,129357420.38624038,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,0,embedding,ok,0,9,1,0.0068685230788757,0.0004290754064584,0.0068685230788757,0.0072975984853341,True,10,15814728.362616643,15822138.466741163,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,1,ar,ok,19,0,1,0.0027039945857409,9.674060523834872e-05,0.0027039945857409,0.0028007351909792,False,20,137608158.38110653,137912935.41331297,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,1,embedding,ok,0,9,1,0.0068493603623705,0.0001865665226556,0.0068493603623705,0.0070359268850261,True,10,15877203.044288866,15890570.74333524,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,2,ar,ok,19,0,1,0.0027120796683384,2.518692594902421e-05,0.0027120796683384,0.0027372665942875,False,20,136129632.62897384,136227656.8969259,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,2,embedding,ok,0,9,1,0.0068638143992374,0.0001483069240131,0.0068638143992374,0.0070121213232506,True,10,15856896.548413709,15869871.896224031,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,3,ar,ok,15,0,1,0.0028679407790403,0.0001678224900269,0.0027192010180888,0.0028758399375305,False,16,130367704.97585304,130467206.8025026,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,3,embedding,ok,0,9,1,0.0069002798246982,0.0004849296315987,0.0069002798246982,0.0073852094562969,True,10,15700195.07747707,15707785.467132518,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,4,ar,ok,19,0,1,0.0026874673160359,0.0001088583874186,0.0026874673160359,0.0027963257034546,False,20,138610668.23428673,138760547.0587784,ok
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,4,embedding,ok,0,9,1,0.0067283196531743,0.0002083937579488,0.0067283196531743,0.0069367134111231,True,10,16081068.27310234,16089338.021969955,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,0,ar,ok,19,0,1,0.0035324279642294,0.0001184238669623,0.0035324279642294,0.0036508518311917,False,20,135496025.53009412,135849500.5870753,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,0,embedding,ok,0,9,1,0.0069611105827938,0.0002385343261977,0.0069611105827938,0.0071996449089915,True,10,16749515.689178262,16749503.730436292,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,1,ar,ok,19,0,1,0.0036136745818217,0.0001557935855488,0.0036136745818217,0.0037694681673705,False,20,135585064.2493944,135833328.49925235,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,1,embedding,ok,0,9,1,0.0071944061123212,0.0002516542576511,0.0071944061123212,0.0074460603699723,True,10,16738593.716482744,16738395.772340387,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,2,ar,ok,19,0,1,0.0036211371514617,7.702804493309413e-05,0.0036211371514617,0.0036981651963948,False,20,135975079.5153793,136141629.56557402,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,2,embedding,ok,0,9,1,0.0072276717239564,0.0001111380695684,0.0072276717239564,0.0073388097935249,True,10,16686159.648315065,16689564.19462688,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,3,ar,ok,19,0,1,0.0035432985012992,0.0001810167635317,0.0035432985012992,0.003724315264831,False,20,137039107.71803877,137216564.65823704,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,3,embedding,ok,0,9,1,0.0070641112259293,0.0003905472311546,0.0070641112259293,0.007454658457084,True,10,16842807.150529586,16843972.34968558,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,4,ar,ok,19,0,1,0.0036433523964053,9.907306234503563e-05,0.0036433523964053,0.0037424254587504,False,20,135683424.78948826,135735369.33499557,ok
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,4,embedding,ok,0,9,1,0.0071859830340557,0.0002827130678087,0.0071859830340557,0.0074686961018645,True,10,16581529.562789036,16582043.347918978,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,0,ar,ok,19,0,1,0.0030182785428704,8.409428982765258e-05,0.0030138789382094,0.0030853565827688,False,20,134844540.72852844,134979077.219909,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,0,embedding,ok,0,9,1,0.0066335268484382,0.000185071349333,0.0066335268484382,0.0068185981977713,True,10,16087672.54043138,16089686.964993482,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,1,ar,ok,19,0,1,0.0029175807809529,8.552700013871267e-05,0.0029043173522611,0.0029949153406372,False,20,133782488.98173568,134058821.86447936,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,1,embedding,ok,0,9,1,0.0063172601439555,0.0001255764329226,0.0063172601439555,0.0064428365768781,True,10,16556887.278672254,16561510.426042004,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,2,ar,ok,19,0,1,0.0030287820172593,7.680674516714732e-05,0.003019346993808,0.0030910933498991,False,20,134370511.236188,134555004.2354924,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,2,embedding,ok,0,9,1,0.0066425477786384,0.0001779723092013,0.0066425477786384,0.0068205200878397,True,10,16081113.26822539,16086504.06976473,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,3,ar,ok,19,0,1,0.0029337628491946,9.751562512588956e-05,0.0029208421223398,0.0030223466142952,False,20,135382038.18258926,135552277.30544275,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,3,embedding,ok,0,9,1,0.0063986053895793,0.000243160355489,0.0063986053895793,0.0066417657450684,True,10,16353235.667454207,16360566.717031255,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,4,ar,ok,19,0,1,0.0029322476666243,1.684700731080392e-05,0.0029251308335904,0.0029490375684629,False,20,133302732.92782916,133699852.67477742,ok
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,4,embedding,ok,0,9,1,0.0064674435617842,2.7752645667515308e-05,0.0064674435617842,0.0064951962074518,True,10,16380111.971311126,16384229.13641547,ok
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,0,ar,ok,19,0,1,0.0033257165835309,7.185771666913983e-05,0.0033249086318533,0.0034014747662444,False,20,131364089.65626828,131510946.32910144,ok
