recording,monkey,day,outer_fold,family,status,p,m,tau,mean_nmse,se_nmse,best_mean_nmse,one_se_threshold,boundary,rank,condition,condition_original,fit_status
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,1,ar,ok,16,0,1,0.002281103502791601,0.00011605500563891704,0.002194129638618049,0.002304713563140064,False,17,129185601.53123592,129474387.29789,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,1,embedding,ok,0,9,1,0.0037373767678525616,0.00019437591420846896,0.0037373767678525616,0.00393175268206103,True,10,26572644.646211863,26574229.750574928,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,2,ar,ok,19,0,1,0.0022361488613344698,2.844659804208032e-05,0.0022158321505269087,0.0022448358714088437,False,20,134429958.59826264,134572142.43761113,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,2,embedding,ok,0,9,1,0.003780975215549699,7.031761788927817e-05,0.003780975215549699,0.003851292833438977,True,10,26389786.89082563,26394652.34808322,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,3,ar,ok,19,0,1,0.0021456516657786476,5.0341574926621025e-05,0.002125687329513052,0.00216959915627483,False,20,133226460.1349245,133417441.31493588,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,3,embedding,ok,0,9,1,0.003592341197013339,0.00011038971663266677,0.003592341197013339,0.0037027309136460056,True,10,27128447.51583047,27136116.54454108,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,4,ar,ok,16,0,1,0.0022135259570306254,0.000113971375817004,0.002129030917048845,0.002234186160725886,False,17,131379609.88184667,131603345.60480522,ok
monkeyM_session-o080522012-21_lfp-2,M,2008-05-22,4,embedding,ok,0,9,1,0.003631506628330613,0.00018236675221861815,0.003631506628330613,0.003813873380549231,True,10,27169722.48603475,27179037.168942016,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,0,ar,ok,19,0,1,0.004346775509866572,9.22227041261919e-05,0.004346775509866572,0.004438998213992764,False,20,135170441.94693398,135696890.9554653,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,0,embedding,ok,0,9,1,0.008577575772949786,0.0002836400449985377,0.008577575772949786,0.008861215817948324,True,10,12935858.574439937,12936740.73093884,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,1,ar,ok,19,0,1,0.004568392656388957,0.00016269212242710286,0.004568392656388957,0.00473108477881606,False,20,133601574.7224749,134149781.59063509,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,1,embedding,ok,0,9,1,0.00910175356704184,0.0002666313554930585,0.00910175356704184,0.009368384922534898,True,10,12590182.835171485,12589585.538589887,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,2,ar,ok,19,0,1,0.0044682935272336135,6.326531173184448e-05,0.0044682935272336135,0.004531558838965458,False,20,134059866.29719438,134389645.75706092,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,2,embedding,ok,0,9,1,0.008909850397034999,0.00017822945309288696,0.008909850397034999,0.009088079850127885,True,10,12862955.668680338,12863757.815129323,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,3,ar,ok,19,0,1,0.004414084533943779,0.00019704017693484565,0.004414084533943779,0.004611124710878625,False,20,133737977.67184865,134189470.3592083,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,3,embedding,ok,0,9,1,0.008764322054909802,0.0004150129792861857,0.008764322054909802,0.009179335034195988,True,10,12892224.45329628,12894490.873781756,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,4,ar,ok,19,0,1,0.004480632145166395,7.114526879307444e-05,0.004480632145166395,0.00455177741395947,False,20,135229325.87538165,135787019.59378025,ok
monkeyM_session-o080523010-18_lfp-4,M,2008-05-23,4,embedding,ok,0,9,1,0.008976919709454717,0.00015504196822885467,0.008976919709454717,0.009131961677683572,True,10,12701819.504525475,12702010.232450772,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,0,ar,ok,15,0,1,0.001922462157651409,0.00010880309023077815,0.001866461956374529,0.0019729791670677344,False,16,135891857.1022435,135929156.48482028,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,0,embedding,ok,0,9,1,0.004318542191645684,0.00021694100261098856,0.004318542191645684,0.004535483194256673,True,10,20235017.82695451,20237038.57833844,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,1,ar,ok,19,0,1,0.0018279027513869236,2.5917128433956114e-05,0.001821530699410232,0.001842913282829441,False,20,145981189.57505456,146032905.51185694,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,1,embedding,ok,0,9,1,0.0042280286325419416,8.996699840543288e-05,0.0042280286325419416,0.004317995630947374,True,10,20359833.044984065,20363053.14736962,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,2,ar,ok,17,0,1,0.001858003613002205,5.058359753822732e-05,0.0018220513474957317,0.0018638626376441833,False,18,141955378.06472558,142029004.89836034,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,2,embedding,ok,0,9,1,0.004219064224468882,0.00011068555918792837,0.004219064224468882,0.00432974978365681,True,10,20406583.611305896,20412634.61526679,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,3,ar,ok,17,0,1,0.0019045453041091757,5.331557733538312e-05,0.0018641394291056095,0.0019223663321882086,False,18,141115169.39961064,141235313.350895,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,3,embedding,ok,0,9,1,0.0043312562429520885,0.00011893496514952273,0.0043312562429520885,0.0044501912081016115,True,10,19889299.110405996,19895977.339358248,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,4,ar,ok,17,0,1,0.0018297120414512023,5.969463357173186e-05,0.001789435108925979,0.001842774126051568,False,18,141365170.65283188,141535735.16273654,ok
monkeyM_session-o080523010-18_lfp-8,M,2008-05-23,4,embedding,ok,0,9,1,0.004139933823599366,0.00020346525110701772,0.004139933823599366,0.004343399074706384,True,10,20503809.871936794,20511157.523474243,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,0,ar,ok,20,0,1,0.0017145591882223555,1.0157783804229084e-05,0.0017145591882223555,0.0017247169720265845,True,21,143219271.21890983,143368709.0574916,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,0,embedding,ok,0,9,1,0.002344302801879937,1.617278090005458e-05,0.002344302801879937,0.0023604755827799917,True,10,37712146.155952804,37713603.05768544,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,1,ar,ok,17,0,1,0.0017584292854749813,3.5487298728883374e-05,0.0017380775238579227,0.0017691381526638316,False,18,137699245.1806636,137952282.93942454,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,1,embedding,ok,0,9,1,0.0023827383291723635,3.070367809234501e-05,0.0023827383291723635,0.0024134420072647084,True,10,37459612.48176953,37466553.63540221,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,2,ar,ok,17,0,1,0.001763287043812424,2.530280120664266e-05,0.001741985434509814,0.0017646912799857476,False,18,137145173.59613922,137445544.5531254,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,2,embedding,ok,0,9,1,0.002394888490023127,2.756323618996127e-05,0.002394888490023127,0.0024224517262130883,True,10,37489399.66767609,37490618.24774152,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,3,ar,ok,17,0,1,0.0017521047942551072,2.7709033680827037e-05,0.0017314836376062122,0.0017539425201541377,False,18,136584156.10223117,136747767.34069875,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,3,embedding,ok,0,9,1,0.0023781879218413206,2.252596837151278e-05,0.0023781879218413206,0.0024007138902128336,True,10,37855234.778826624,37855804.592758074,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,4,ar,ok,17,0,1,0.0017648324830897815,3.072283182442621e-05,0.0017439373477065962,0.0017751569007354651,False,18,137323273.0044543,137402248.8650385,ok
monkeyM_session-o080527006-16_lfp-1,M,2008-05-27,4,embedding,ok,0,9,1,0.0024024223885319874,6.192105136132728e-05,0.0024024223885319874,0.002464343439893315,True,10,37159445.54375992,37157116.23572314,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,0,ar,ok,19,0,1,0.0028058786135038653,8.134850882838769e-05,0.002797684367882261,0.0028747976736047216,False,20,134861886.8113118,135086098.38055512,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,0,embedding,ok,0,9,1,0.004068454894291983,0.00015133263261468227,0.004068454894291983,0.004219787526906666,True,10,25809412.21712194,25814614.746314596,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,1,ar,ok,16,0,1,0.0030116032770740463,0.00011153136518847409,0.002917890591092437,0.0030276692013092295,False,17,130820504.1048382,130909329.96135546,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,1,embedding,ok,0,9,1,0.004214432880289285,0.00015807802740627628,0.004214432880289285,0.004372510907695561,True,10,25617631.896732196,25619940.771161165,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,2,ar,ok,19,0,1,0.0028463652399224135,7.613500543674996e-05,0.0028355237417347708,0.002916055769517219,False,20,134858902.9210674,135064031.00252715,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,2,embedding,ok,0,9,1,0.004118161735138273,0.00010888279515525039,0.004118161735138273,0.004227044530293523,True,10,25647356.203315094,25650860.378062442,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,3,ar,ok,19,0,1,0.0028577764071061108,6.124224051536038e-05,0.00285363202945042,0.0029209438568822076,False,20,134398207.22075972,134574269.01594603,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,3,embedding,ok,0,9,1,0.0041291870555940835,0.00010207198792396061,0.0041291870555940835,0.0042312590435180444,True,10,25586702.164746396,25595040.382295743,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,4,ar,ok,19,0,1,0.00282990950687452,4.49752353696906e-05,0.0028177684126780293,0.002859443819981531,False,20,134258690.84504303,134408182.0180466,ok
monkeyM_session-o080527006-16_lfp-2,M,2008-05-27,4,embedding,ok,0,9,1,0.004068701187781111,8.350691748299075e-05,0.004068701187781111,0.004152208105264102,True,10,25855476.582046613,25858588.00968018,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,0,ar,ok,19,0,1,0.0031052395475506026,5.524528894072762e-05,0.0030927922233190525,0.003150364773207824,False,20,134349967.3513695,134299117.93458673,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,0,embedding,ok,0,9,1,0.004868049169557061,6.508237853206019e-05,0.004868049169557061,0.004933131548089121,True,10,22299949.977482416,22299169.988009874,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,1,ar,ok,19,0,1,0.0030932615488680113,7.614984247316329e-05,0.0030779869997409367,0.0031473392801943862,False,20,136383716.62204486,136409597.1370798,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,1,embedding,ok,0,9,1,0.004823262633463659,0.00014213433482159127,0.004823262633463659,0.00496539696828525,True,10,22548545.748274013,22545143.84575413,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,2,ar,ok,19,0,1,0.0030603466387937282,7.56961050632165e-05,0.0030502768996900713,0.0031318883296868063,False,20,135641740.73557377,135705718.5880851,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,2,embedding,ok,0,9,1,0.004787414667388097,0.000150869460462384,0.004787414667388097,0.004938284127850481,True,10,22551543.134478897,22548575.911611706,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,3,ar,ok,19,0,1,0.0031223080044294332,3.00464730736312e-05,0.0031106031670409067,0.0031466642241552963,False,20,137472223.52446046,137567429.04174718,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,3,embedding,ok,0,9,1,0.004851868013072511,8.8635553978894e-05,0.004851868013072511,0.004940503567051405,True,10,22277093.255406566,22282233.887171194,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,4,ar,ok,19,0,1,0.0031354961443546005,6.830556928826368e-05,0.0031219743974028945,0.003192775313896006,False,20,133547769.10853516,133456866.30930884,ok
monkeyM_session-o080528006-15_lfp-2,M,2008-05-28,4,embedding,ok,0,9,1,0.0048615271422537,0.0001623106519753592,0.0048615271422537,0.005023837794229059,True,10,22191954.547236145,22191166.957266647,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,0,ar,ok,17,0,1,0.001608160900648637,5.011515664207007e-05,0.0015874360099553083,0.0016351644200509258,False,18,133028995.39349967,133289773.48359334,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,0,embedding,ok,0,9,1,0.002267455265510101,7.924277348711267e-05,0.002267455265510101,0.002346698038997214,True,10,38300824.9426844,38297751.014611654,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,1,ar,ok,17,0,1,0.0016520217541223863,2.4610970221203928e-05,0.0016376451546712975,0.0016627191487414567,False,18,135909763.56588247,135977754.25960365,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,1,embedding,ok,0,9,1,0.0023155576967402907,4.941073267399298e-05,0.0023155576967402907,0.0023649684294142835,True,10,37939059.019956425,37930845.59791787,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,2,ar,ok,17,0,1,0.0016169881039052702,3.820485868503466e-05,0.001598535630320515,0.0016329332305362225,False,18,135967527.88162234,136107587.94177532,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,2,embedding,ok,0,9,1,0.002263647474715302,6.60529008093418e-05,0.002263647474715302,0.0023297003755246436,True,10,38437652.528006844,38425943.7604704,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,3,ar,ok,17,0,1,0.001636136147620048,4.190719709902941e-05,0.0016210764664250186,0.0016646587638511155,False,18,136057736.9840358,136300762.03722256,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,3,embedding,ok,0,9,1,0.00230715145113035,4.907658177707366e-05,0.00230715145113035,0.0023562280329074235,True,10,37638223.144142136,37629527.55833869,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,4,ar,ok,17,0,1,0.0016424773642878133,3.2193635344643603e-05,0.0016205578683366453,0.0016549849660065733,False,18,137207181.73922256,137424979.25421533,ok
monkeyM_session-o080528006-15_lfp-4,M,2008-05-28,4,embedding,ok,0,9,1,0.0023145738542181362,4.831394756651321e-05,0.0023145738542181362,0.0023628878017846492,True,10,37654239.900504194,37648139.78109734,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,0,ar,ok,17,0,1,0.0019054801362816036,4.935063032298378e-05,0.0018740340093588957,0.001909535794179782,False,18,138023910.18501103,139692534.4413067,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,0,embedding,ok,0,9,1,0.0028789619415908693,5.986780251179184e-05,0.0028789619415908693,0.002938829744102661,True,10,33187002.951320015,33556291.27593783,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,1,ar,ok,17,0,1,0.0019374508365055376,5.5211818029096884e-05,0.0019041051680564998,0.001953357428711736,False,18,139051379.6265781,140370489.5336586,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,1,embedding,ok,0,9,1,0.0029328468169642886,8.629483340018304e-05,0.0029328468169642886,0.0030191416503644714,True,10,31887693.598058205,32176024.210185967,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,2,ar,ok,17,0,1,0.0019581537335179133,5.97861533519319e-05,0.0019204117134890865,0.001975610826048041,False,18,134564509.13954112,135433029.62902066,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,2,embedding,ok,0,9,1,0.0030023854955916252,8.734623899536916e-05,0.0030023854955916252,0.0030897317345869946,True,10,31228709.645091463,31402534.650645837,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,3,ar,ok,20,0,1,0.0019470406403441828,7.369063432477774e-06,0.0019470406403441828,0.0019544097037766605,True,21,142001908.14626533,142924447.49979088,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,3,embedding,ok,0,9,1,0.003036681781959516,5.212532390912269e-06,0.003036681781959516,0.0030418943143504283,True,10,31284586.534316134,31462321.76357901,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,4,ar,ok,17,0,1,0.001954123272867403,4.658313680916253e-05,0.001923214111313687,0.001967197872583788,False,18,136166261.55494222,136993763.58241713,ok
monkeyM_session-o080528016-25_lfp-2,M,2008-05-28,4,embedding,ok,0,9,1,0.00297972150869439,8.420867018512111e-05,0.00297972150869439,0.003063930178879511,True,10,31556695.93022322,31704314.618563008,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,0,ar,ok,15,0,1,0.001488076284593189,0.00010903333279671869,0.0014368969457766864,0.0015365175291880112,False,16,128708962.91902459,129643539.11786145,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,0,embedding,ok,0,9,1,0.0020219388356721322,0.00013523522250541732,0.0020219388356721322,0.0021571740581775496,True,10,40914661.50141959,41177625.985104375,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,1,ar,ok,15,0,1,0.0015432079527658163,9.001899524350659e-05,0.001483888750608795,0.0015658843636810686,False,16,129020578.6997443,129874879.34417373,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,1,embedding,ok,0,9,1,0.0020754452118088907,0.00011526559567791231,0.0020754452118088907,0.002190710807486803,True,10,40184844.010575965,40431141.550341465,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,2,ar,ok,17,0,1,0.001498652554103016,3.851625579229509e-05,0.0014914746517415542,0.00152856954090821,False,18,134447710.74019298,135381325.28470618,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,2,embedding,ok,0,9,1,0.002093205809885239,5.9426708746651276e-05,0.002093205809885239,0.0021526325186318903,True,10,39880553.42391298,40121189.11853441,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,3,ar,ok,17,0,1,0.00149106697319745,4.1283260551387334e-05,0.0014868163274432463,0.001530701730726012,False,18,134041044.47202906,134646874.6612959,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,3,embedding,ok,0,9,1,0.0020849990981893426,6.400434993819023e-05,0.0020849990981893426,0.002149003448127533,True,10,39633726.44359144,39809282.512272395,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,4,ar,ok,17,0,1,0.0015363272549784122,1.8898918185244946e-05,0.0015252319424943499,0.0015391998108028318,False,18,132357339.24174035,132962241.0319062,ok
monkeyM_session-o080528016-25_lfp-4,M,2008-05-28,4,embedding,ok,0,9,1,0.00215413683567568,1.4591499758874012e-05,0.00215413683567568,0.0021687283354345542,True,10,39803403.43593345,39959472.014746994,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,0,ar,ok,14,0,1,0.0026677872024691886,0.00011645127429657101,0.0025816456960016908,0.00269509944131564,False,15,122103376.92464732,122200404.41876404,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,0,embedding,ok,0,9,1,0.003617999665429267,0.0001877937992438834,0.003617999665429267,0.0038057934646731502,True,10,29455275.57254112,29457561.14337694,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,1,ar,ok,19,0,1,0.002535225460944358,5.719039066209855e-05,0.002535225460944358,0.0025924158516064566,False,20,127541642.8743197,127633082.45364673,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,1,embedding,ok,0,9,1,0.0035475041449499535,9.724238681503568e-05,0.0035475041449499535,0.003644746531764989,True,10,30196862.515491206,30195150.028094165,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,2,ar,ok,14,0,1,0.002649005465881205,9.497187785232762e-05,0.0025644642344560386,0.0026535013650204483,False,15,122140694.12673798,122225965.4201187,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,2,embedding,ok,0,9,1,0.0036068490900081542,0.00012644393591065332,0.0036068490900081542,0.0037332930259188074,True,10,30005655.99219418,30008457.672352005,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,3,ar,ok,14,0,1,0.002556855518042774,0.00017844147774074727,0.0024819032478202254,0.002652710257708171,False,15,121818251.65670085,121882193.26109761,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,3,embedding,ok,0,9,1,0.003464912089564412,0.000271515060468092,0.003464912089564412,0.003736427150032504,True,10,29993812.831409752,29996593.43669954,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,4,ar,ok,19,0,1,0.0025271162533929744,3.029113449320576e-05,0.0025271162533929744,0.00255740738788618,False,20,127318888.79783304,127367785.46065791,ok
monkeyM_session-o080710006-11_lfp-5,M,2008-07-10,4,embedding,ok,0,9,1,0.003539215266380938,6.405225562431218e-05,0.003539215266380938,0.0036032675220052505,True,10,30163602.365015443,30165702.85144047,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,0,ar,ok,19,0,1,0.003551305389499541,6.175651816037699e-05,0.003551305389499541,0.003613061907659918,False,20,132522573.28089727,132718182.47710985,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,0,embedding,ok,0,9,1,0.006130931339101776,3.105236660289275e-05,0.006130931339101776,0.006161983705704669,True,10,18956498.16712791,18963776.302436862,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,1,ar,ok,19,0,1,0.0034827129050462695,7.81915232550088e-05,0.0034827129050462695,0.0035609044283012783,False,20,133240367.01969764,133416699.00627483,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,1,embedding,ok,0,9,1,0.005989059006666846,0.00012761763043056166,0.005989059006666846,0.0061166766370974075,True,10,19597288.890512675,19599971.785932183,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,2,ar,ok,19,0,1,0.003490481096833826,6.277406815018194e-05,0.003490481096833826,0.0035532551649840077,False,20,132441847.60210653,132663550.85107796,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,2,embedding,ok,0,9,1,0.006036726142299908,0.00011855434842251827,0.006036726142299908,0.006155280490722426,True,10,19403105.126346596,19407902.525481395,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,3,ar,ok,19,0,1,0.0035721970523508347,7.77384137849037e-05,0.0035721970523508347,0.0036499354661357385,False,20,134435943.19168046,134678588.39515737,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,3,embedding,ok,0,9,1,0.006138700321289678,0.0001865841437036498,0.006138700321289678,0.006325284464993328,True,10,19424267.565894175,19425436.226789903,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,4,ar,ok,19,0,1,0.0035369102505820424,6.01548626955153e-05,0.0035369102505820424,0.003597065113277558,False,20,133809046.33249576,134050962.58740427,ok
monkeyM_session-o080710006-11_lfp-6,M,2008-07-10,4,embedding,ok,0,9,1,0.006116123644368933,3.2137161623495194e-05,0.006116123644368933,0.006148260805992428,True,10,19371964.861490503,19375646.281935357,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,0,ar,ok,19,0,1,0.004547374358626986,0.00011520165158484662,0.004547374358626986,0.004662576010211832,False,20,136616625.52400476,136768738.42623916,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,0,embedding,ok,0,9,1,0.007132477718537801,0.00021563355100937697,0.007132477718537801,0.007348111269547178,True,10,18032493.66778025,18044547.72730574,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,1,ar,ok,19,0,1,0.004471952189542321,9.65670296459842e-06,0.004471952189542321,0.004481608892506919,False,20,138478559.26376885,138621099.82471013,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,1,embedding,ok,0,9,1,0.0069915904997789125,1.756547319158317e-05,0.0069915904997789125,0.007009155972970495,True,10,18353700.365069598,18368833.159175713,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,2,ar,ok,14,0,1,0.0045642255542030375,0.00028611113690028383,0.004315934330791099,0.004566110990215631,False,15,127071296.53956354,127284920.34527661,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,2,embedding,ok,0,9,1,0.006786073713704058,0.0004384885264918818,0.006786073713704058,0.00722456224019594,True,10,19134952.70981934,19152339.882549748,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,3,ar,ok,19,0,1,0.004534421756366465,2.02306295774631e-05,0.004534421756366465,0.004554652385943929,False,20,138743559.67056227,138981914.38315073,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,3,embedding,ok,0,9,1,0.007158929849163914,0.00015698141053928564,0.007158929849163914,0.0073159112597031995,True,10,18044168.535816897,18052373.598683104,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,4,ar,ok,19,0,1,0.004480080809754087,5.811566159978658e-05,0.004480080809754087,0.004538196471353873,False,20,137276284.50505605,137394112.6184864,ok
monkeyM_session-o080711002-7_lfp-6,M,2008-07-11,4,embedding,ok,0,9,1,0.007063927360139042,0.00017286361588877267,0.007063927360139042,0.007236790976027815,True,10,18314445.27372431,18328297.591811493,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,0,ar,ok,14,0,1,0.002037418368162666,0.00012687092598875468,0.0019410576408125985,0.0020647836364106895,False,15,127235932.04317656,127242705.40495768,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,0,embedding,ok,0,9,1,0.0025144053010469516,0.00016374434631660979,0.0025144053010469516,0.0026781496473635615,True,10,37000239.3462903,36997351.73122358,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,1,ar,ok,14,0,1,0.0020703787871925276,0.00013251534293516628,0.0019778588634232898,0.002103582721830191,False,15,126666440.8297823,126657509.10874423,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,1,embedding,ok,0,9,1,0.002546682267504223,0.0001647697078879089,0.002546682267504223,0.002711451975392132,True,10,37655486.50383986,37649428.1849767,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,2,ar,ok,14,0,1,0.0020978175718676683,0.00015325616835821167,0.00199907761879201,0.002133750772970402,False,15,126481898.97452874,126524214.79389946,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,2,embedding,ok,0,9,1,0.002581810100376212,0.00018303477018499702,0.002581810100376212,0.002764844870561209,True,10,37124473.75948521,37127132.673143,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,3,ar,ok,14,0,1,0.0020385162884504586,0.00014372166083892403,0.0019417702895830377,0.0020772330988958767,False,15,127427982.73954743,127439973.67402871,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,3,embedding,ok,0,9,1,0.002510152313383988,0.00018000395708609373,0.002510152313383988,0.0026901562704700816,True,10,37521174.08523934,37516374.511956014,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,4,ar,ok,18,0,1,0.0019044175078718358,2.1575009436559203e-05,0.00188295949431115,0.0019054453670627482,False,19,131218323.56576163,131500647.8475759,ok
monkeyM_session-o080711002-7_lfp-8,M,2008-07-11,4,embedding,ok,0,9,1,0.0024292973339067915,2.472958365222712e-05,0.0024292973339067915,0.0024540269175590186,True,10,38060352.95202177,38054085.53520644,ok
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,0,ar,ok,15,0,1,0.0023574943359717265,8.244739831086138e-05,0.0022908428723698725,0.002366256428683785,False,16,133464337.05827956,133587657.26922555,ok
monkeyM_session-o080718005-9_lfp-5,M,2008-07-18,0,embedding,ok,0,9,1,0.0037716957694566493,0.0001420469984252337,0.0037716957694566493,0.003913742767881883,True,10,27184009.388786193,27203215.07886625,ok
